id,user,correct_cnt,level
17554,cdltlehf,105,2
17555,jchung0707,105,12
17556,brian,105,999
17557,yyy4235,105,999
17558,emma2007baek,105,9
17559,gytjdwjs,105,7
17560,kerriganlove,105,12
17561,sds1543,105,8
17562,dlwnsdud168,105,8
17563,kyustorm7,105,999
17564,nozomu2002,105,999
17565,sumini0516,105,10
17566,vanila_banana,105,999
17567,gpdus335,105,999
17568,jmk9479,105,9
17569,lshn1007,105,999
17570,byunjuneseok,105,999
17571,kimthon,105,999
17572,rekey_89,105,999
17573,jhw0900,105,7
17574,edioq,105,999
17575,ehdghks12,105,9
17576,kti91,105,11
17577,cam0606,105,999
17578,keenshark,105,9
17579,bonja96,105,999
17580,qkdqnwpwp,105,999
17581,siwoo07,105,11
17582,yeesonmin,105,999
17583,yjh7160378,105,13
17584,gusdnr77,105,999
17585,rkdus3000,105,999
17586,chs9185,105,999
17587,kat315,105,12
17588,jsangyun1039,105,999
17589,ohsg0226,105,9
17590,gyp04277,105,999
17591,alskdjf,105,2
17592,youga114,105,999
17593,vkdtjsdo,105,11
17594,syncmaster71,105,999
17595,tlsdlsk0411,105,999
17596,atica57,105,12
17597,lee4jun2,105,999
17598,qr96,105,10
17599,nice,105,999
17600,tkdlqm2,105,999
17601,kuma,105,12
17602,doun0828,105,999
17603,51sarang,105,999
17604,tksabum,105,999
17605,fangdol888,105,9
17606,rophy16,105,999
17607,dkdpdl1231,105,9
17608,sungj8770,105,10
17609,wootool,105,999
17610,hhaanbb,105,10
17611,tjrwls444,105,999
17612,dhgi0630,105,999
17613,cookkyh99,105,999
17614,ruleyoung,105,999
17615,hyeon012,105,4
17616,momo7057,105,999
17617,parrel777,105,999
17618,didwlssk,105,11
17619,dongsuni,105,7
17620,kimtis,105,999
17621,security428,105,999
17622,johee126,105,999
17623,whgustjr302,105,999
17624,alistar,105,999
17625,chsong91,105,12
17626,kionias,105,999
17627,nahyun858,105,10
17628,bear1704,105,999
17629,jbk92812,105,12
17630,jjcom7,105,6
17631,thskan2001,105,999
17632,jus970621,105,999
17633,dogbrean,105,999
17634,taehee914,105,12
17635,tjrcks147,105,999
17636,bsjwoong,105,9
17637,ekrud2139,105,999
17638,gkdkswo2,105,999
17639,q941110,105,999
17640,mcknight1103,105,999
17641,pthdud1123,105,10
17642,alsrb4312,105,999
17643,rlduf1028,105,999
17644,alswovv,105,11
17645,jh_s,105,999
17646,pyy0715,105,3
17647,growuplove7,105,999
17648,vip1408,105,10
17649,awsed33,105,999
17650,mmnm3,105,999
17651,congpu,105,7
17652,eunsyoki,105,999
17653,00osos,105,4
17654,qkdtjddnjs,105,999
17655,youu,105,999
17656,panda1369,105,11
17657,shg3411,105,999
17658,rid,105,18
17659,twinklie,105,999
17660,spide333,105,3
17661,kdb1418,105,14
17662,heejae0713,105,11
17663,srpgs2,105,999
17664,jeawon0813,105,999
17665,ej8486,105,999
17666,diziew,105,999
17667,judge,105,999
17668,seunghoe9542,105,999
17669,jasd0330,105,999
17670,smart3422,105,11
17671,parkgeongu,105,999
17672,sofaissofa,105,999
17673,yoon980208,105,12
17674,hyunmin,104,999
17675,rete510,104,12
17676,busan0,104,999
17677,develop3357,104,999
17678,shking1,104,999
17679,baworang,104,999
17680,leeyongjoo,104,6
17681,sterght,104,10
17682,xodnd0424,104,999
17683,hj1028,104,999
17684,kse10023,104,999
17685,seul9085,104,7
17686,hyomnie,104,5
17687,ksh3078,104,999
17688,wook2124,104,5
17689,lafest,104,7
17690,dbals2009,104,999
17691,fnzlv,104,6
17692,mishell,104,4
17693,solty92,104,999
17694,tomy2288,104,11
17695,timbergrizz,104,7
17696,zzangeun2,104,7
17697,kdind12,104,999
17698,smug201311129,104,999
17699,tjwowns1234,104,999
17700,yoou,104,7
17701,js43o,104,8
17702,hrr,104,999
17703,mingyu,104,999
17704,briewn,104,999
17705,pinnya,104,999
17706,blussum0716,104,999
17707,6kimjw,104,9
17708,firebro97,104,8
17709,alsrud981,104,999
17710,kygkth2011,104,8
17711,1017jiy,104,999
17712,jhg3410,104,999
17713,leti,104,7
17714,su1715,104,10
17715,norzest,104,999
17716,uess2063,104,999
17717,jwgifted,104,9
17718,uhhyunjoo,104,9
17719,monocerotis,104,8
17720,ksm030604,104,999
17721,asdfcx119,104,999
17722,chj4535,104,3
17723,skk_comedu_sihyun,104,3
17724,kiaora100,104,999
17725,ktf501,104,999
17726,junsokgenius,104,999
17727,chump1,104,999
17728,myoatm,104,999
17729,gjwldud0719,104,999
17730,splusk2006,104,8
17731,oyoyff,104,999
17732,splkm97,104,10
17733,ahaha5485,104,999
17734,alkemda,104,999
17735,hhgg0017,104,7
17736,saaing,104,8
17737,wkdghks232,104,999
17738,pinkie07,104,999
17739,donghae0414,104,999
17740,skdl8023,104,999
17741,p106305,104,5
17742,sunminlee,104,999
17743,deangdeange,104,999
17744,jmsik95,104,999
17745,kimsehwan96,104,8
17746,psy2848048,104,9
17747,shi1252,104,999
17748,skyvlu,104,3
17749,tworound,104,999
17750,bbakk123,104,999
17751,dkdlelgksthf,104,999
17752,probrain,104,999
17753,schezar,104,999
17754,th_k9304,104,999
17755,bellossimo,104,999
17756,karanu,104,999
17757,9h0jun1115,104,12
17758,slothking12,104,999
17759,ghoon99,104,9
17760,insukvomn,104,999
17761,a9327370,104,999
17762,dyh0624,104,999
17763,limon029,104,999
17764,kkhan0214,104,7
17765,yurimplus,104,999
17766,kwanghwan0525,104,999
17767,dp_landwhale,104,11
17768,ghghgh9630,104,10
17769,jun3028,104,999
17770,anfskffl,104,4
17771,highrushe,104,999
17772,ksr332004,104,999
17773,pskalyber,104,999
17774,bibim,104,999
17775,kong45,104,999
17776,alsgh5821,104,11
17777,hibangga,104,999
17778,kong2303,104,999
17779,openjava11,104,7
17780,jaehossung,104,999
17781,scrlain,104,999
17782,nongman25,104,13
17783,viaje_de_reina,104,6
17784,100flower0,104,999
17785,jungmin1237,104,999
17786,shxowlstjnoh,104,999
17787,skiller08,104,999
17788,wanghozzang,104,11
17789,chowere25,104,999
17790,ahile,104,999
17791,hhn1013,104,2
17792,sagelee0201,104,999
17793,ga0722,104,999
17794,wjdgnsx94,104,11
17795,jkl8825,104,999
17796,yoooun45,104,999
17797,ryunel,104,999
17798,sm4457,104,999
17799,greentea1221,104,999
17800,osk1461,104,2
17801,hkim1130,104,999
17802,lamyun10,104,999
17803,tjdahr25,104,11
17804,goodds,104,999
17805,9pruruluru2,104,6
17806,nojin615,104,999
17807,kooja0418,104,999
17808,tksuns12,104,4
17809,aha1493,104,999
17810,bangu90,104,999
17811,sal,104,999
17812,davikwon99,104,999
17813,5ffy,104,12
17814,ok1888,104,999
17815,yl1101,104,999
17816,wkdalsgh192,104,12
17817,thkim427,104,999
17818,tjrdlf08,104,11
17819,jdm1228,104,999
17820,jihae032,104,8
17821,xp0207,104,999
17822,cllb5571,104,999
17823,simonanna,104,999
17824,chob113,104,8
17825,dkjjkcoding,104,999
17826,sbseok12,104,11
17827,jng94,104,999
17828,rim0621,104,999
17829,moonstar114,104,13
17830,darkness4321,104,999
17831,sjshine5897,104,999
17832,kimth9981,104,999
17833,pq2205,104,999
17834,dkolhb7535,104,999
17835,qwe541rt,104,6
17836,hso921107,104,999
17837,spozam01,104,999
17838,suniron94,104,999
17839,edwardblue,104,16
17840,soso,104,999
17841,hotsourcer,104,999
17842,gudwns1357,104,9
17843,rlagks121,104,999
17844,pgw0966,104,999
17845,pjh9736,104,13
17846,054637,104,13
17847,wnsgmldl2,104,999
17848,beomsu0317,104,9
17849,ninjasul,104,999
17850,hothoony,104,999
17851,waterblow,104,999
17852,penubo5289,104,13
17853,qet1123,104,999
17854,minjyo8823,104,12
17855,skyzzango,104,999
17856,caloriebar,104,999
17857,dgsoul,104,999
17858,dongkeun90,104,999
17859,dlehdus122,104,7
17860,troff9505,104,999
17861,pearl1379,104,999
17862,bbqgoi,104,9
17863,sha2sha,104,999
17864,dlxogh376,104,999
17865,pyjune,104,999
17866,edh1021,104,10
17867,rldnddl87,104,999
17868,dominico1225,104,13
17869,qwe980813,104,9
17870,son2329,104,3
17871,chosh0615,104,999
17872,hongween,104,9
17873,sa3590,104,999
17874,wjstkdrb91,104,999
17875,wjfhs1,104,12
17876,lbhsos,104,10
17877,rysud0125,104,10
17878,777,104,999
17879,yeen666,104,9
17880,ntjjang,104,999
17881,gpdusnl,104,999
17882,powersung7,104,999
17883,ikarus101,104,11
17884,junripjh,104,999
17885,dudqls1994,104,999
17886,loverobin,104,999
17887,jjhhh2266,104,999
17888,jhchoi0723,103,999
17889,smug201710973,103,999
17890,pat06,103,8
17891,kjubodol,103,999
17892,cadenza,103,10
17893,13579wkd,103,8
17894,hosunglabs,103,999
17895,seungho0510,103,9
17896,sumin0524,103,999
17897,dyi919,103,7
17898,nununa,103,5
17899,brad99,103,999
17900,ideasidus,103,8
17901,bloominho,103,999
17902,kwcfree,103,999
17903,wlsp,103,999
17904,hsh0340,103,6
17905,sihyunko01,103,999
17906,qwertly1588,103,999
17907,estelle26598,103,999
17908,dumba123,103,999
17909,jaef77,103,999
17910,smug201811159,103,999
17911,achacha16,103,999
17912,yj0382,103,999
17913,0911bim,103,3
17914,88dydfuf,103,4
17915,dlwoqls1095,103,999
17916,qorwjssmd,103,5
17917,lmjbsj,103,6
17918,ggg805,103,999
17919,051102justin1,103,999
17920,lhh9577,103,999
17921,gksgpals96,103,6
17922,ktm1296,103,999
17923,ojj1123,103,999
17924,khyun9512,103,999
17925,gomgoon1004,103,8
17926,hjhj,103,999
17927,dlehdgns0317,103,999
17928,dlgksrb02,103,999
17929,cyle,103,8
17930,qkrtmdwn0107,103,999
17931,jeongeun,103,9
17932,nelpsos,103,999
17933,ssguru,103,5
17934,pheonixkid,103,999
17935,tomie0118,103,4
17936,hulo,103,999
17937,kiung22,103,9
17938,superdodge,103,1
17939,kshpjy3,103,6
17940,fxf24,103,999
17941,yjs1017,103,999
17942,gguri4549,103,999
17943,hoo1118,103,999
17944,rlawnstn0904,103,9
17945,shdtkd37,103,5
17946,udea94,103,999
17947,hyunsoosean,103,999
17948,roar5334,103,6
17949,dino0817,103,6
17950,dltjrqja1,103,999
17951,qazqww,103,999
17952,k014520,103,999
17953,kise912,103,11
17954,goban,103,11
17955,yesdhlee,103,999
17956,poi31320,103,7
17957,uki0903,103,999
17958,sin1216,103,999
17959,pinkjupiter,103,999
17960,kwk,103,999
17961,ban8780,103,999
17962,yicho9412,103,999
17963,fkrlsp2,103,999
17964,rbdud703,103,999
17965,dlwl963,103,8
17966,illu_mine,103,999
17967,yaew0224,103,999
17968,bum9516,103,999
17969,thesky,103,9
17970,vacal412,103,999
17971,dovicvi,103,10
17972,aeku,103,999
17973,yoodg1001,103,999
17974,clover8,103,999
17975,ttt977,103,999
17976,seojae777,103,999
17977,sche,103,999
17978,svclaw2000,103,8
17979,zombie3,103,999
17980,alfkwl1239,103,999
17981,choi2299,103,999
17982,shinyeji95,103,999
17983,kimwjdtn,103,999
17984,hong,103,999
17985,kjpark8a,103,999
17986,kangin220,103,999
17987,rhfmrh1230,103,11
17988,eognsthd,103,9
17989,jun2620354,103,999
17990,rjdm1324,103,9
17991,jbh0224,103,11
17992,corruptangle,103,999
17993,shouwn,103,999
17994,godls0827,103,999
17995,q40028qq,103,6
17996,blueblue1234,103,-1
17997,hellodongsik,103,999
17998,trilsw123,103,999
17999,ljs4830,103,999
18000,wls3737,103,999
18001,army6610,103,999
18002,vitacpark,103,999
18003,chanbyuri,103,3
18004,cws0188,103,2
18005,haspberry,103,999
18006,wonbae0417,103,999
18007,tasong1122,103,999
18008,lllllllllllllllllll,103,999
18009,stellashyou,103,999
18010,20191647,103,12
18011,kimsung97,103,6
18012,pwb1128,103,7
18013,shinjong93,103,999
18014,dlgustmd3590,103,7
18015,gyuil0608,103,999
18016,hanmailco34,103,5
18017,larkzero,103,5
18018,workbase123,103,999
18019,lordla,103,999
18020,eunice0035,103,9
18021,jmsnzz,103,999
18022,sta06167,103,999
18023,seungbin0619,103,11
18024,ddubi3,103,3
18025,dh970511,103,999
18026,ssm4591,103,999
18027,syg4806,103,11
18028,dlwhdgur0331,103,6
18029,hungry_shark,103,12
18030,psh3253,103,9
18031,eodlsgh123,103,11
18032,wogur31,103,999
18033,tjdcks12,103,999
18034,ecvheo,103,7
18035,idle947,103,7
18036,ocard9611,103,9
18037,dbqls_3616,103,999
18038,heaven0223,103,999
18039,seonjoo2030,103,999
18040,psyms5050,103,999
18041,clearpal7,103,999
18042,hyowon9252,103,999
18043,yong9960,103,999
18044,kimalive,103,12
18045,leekj0210,103,999
18046,zzangu0816,103,12
18047,crazybirdz,103,999
18048,focuz,103,999
18049,sdf856,103,12
18050,azsx741,103,999
18051,vghjm,103,3
18052,ysk0510,103,999
18053,rlathfk248,103,999
18054,mkdh2nd,103,999
18055,seoyeong0726,103,12
18056,gudfo7085,103,7
18057,jtlsan,103,11
18058,answod1979,103,5
18059,tjrwjdghks12,103,12
18060,glassboy012,103,999
18061,woojm27,103,999
18062,ds04030,103,999
18063,rydn2004,103,999
18064,mi0308,103,999
18065,sbsii916,103,999
18066,sajaha2008,103,8
18067,diqksrk,103,999
18068,dbwk0404,103,-1
18069,jjs0110,103,999
18070,sang100235,103,999
18071,jzqioipst,103,999
18072,jaegil123,103,11
18073,ells2124,103,999
18074,joh1160,103,9
18075,heuristicwave,103,11
18076,dohyun0324,103,999
18077,sting,103,999
18078,sdft0323,103,999
18079,iskang5532,103,13
18080,qsqsqs19,103,999
18081,yeji314,103,999
18082,toy3323,103,999
18083,eunjung903,103,999
18084,for_lecture,102,999
18085,jeffrey915b,102,15
18086,0xbc614e,102,16
18087,mbaek00,102,5
18088,qwq3350,102,999
18089,yn4103,102,5
18090,jhjh6612,102,999
18091,dlansghks,102,999
18092,stark,102,999
18093,hsby6245,102,999
18094,kong0512,102,8
18095,sangjun97610,102,999
18096,dudwns6992,102,999
18097,dnjstjq25,102,999
18098,tjvl0467,102,999
18099,caputdraconis,102,8
18100,peterkim,102,7
18101,mscho77,102,999
18102,canpeach,102,999
18103,kimjy9218,102,999
18104,leedydg94,102,999
18105,qwerpung,102,5
18106,astroray073,102,999
18107,psongchoon,102,9
18108,crossun,102,9
18109,freemind,102,999
18110,shyu0303,102,999
18111,sjy8033,102,999
18112,timevoyage,102,999
18113,ykcul02,102,999
18114,forcerecon,102,999
18115,minjin56977,102,8
18116,astrokan,102,6
18117,gru1308,102,999
18118,elbin98,102,999
18119,kuminkyu,102,999
18120,smlee1104,102,999
18121,hyeon9mak,102,9
18122,rlaalswo9975,102,9
18123,h1335,102,999
18124,lovely_p,102,999
18125,doya,102,999
18126,clwmrndl92,102,999
18127,solutiones,102,999
18128,ruin09,102,999
18129,mw7895la,102,999
18130,kuku9820,102,999
18131,thorpedo,102,999
18132,com9313,102,999
18133,dowkkr,102,999
18134,hyeryunz,102,999
18135,jhg2957,102,999
18136,gyj118,102,10
18137,ljm011011,102,999
18138,ekrud,102,8
18139,genesis366,102,999
18140,startwitheffort,102,999
18141,anywherego,102,999
18142,baejin922,102,999
18143,ploosin,102,999
18144,namwonwo,102,999
18145,pin4562,102,999
18146,123qodpfla,102,7
18147,clumpy,102,999
18148,oboe24,102,999
18149,ssj0929,102,999
18150,kang48450,102,999
18151,kjy93913,102,999
18152,kathy1548,102,999
18153,esuma3,102,9
18154,lee33843,102,11
18155,leejaengjaeng,102,999
18156,seulgi9834,102,7
18157,xilitolabs868,102,999
18158,sjsi28e7,102,999
18159,jymaeng95,102,10
18160,flowingsunset,102,-1
18161,muzee99,102,11
18162,shyme2055,102,3
18163,heresphill,102,8
18164,jikimee64,102,9
18165,sky0117,102,8
18166,ajm6962,102,999
18167,bac6536,102,999
18168,juyj7282,102,999
18169,myself9875,102,9
18170,asdf6256,102,3
18171,rising_dongjune,102,999
18172,jyy9393,102,999
18173,rlawltn030,102,999
18174,seungyeoly,102,999
18175,joon207,102,999
18176,oschoolo,102,7
18177,ilbbke,102,999
18178,qkrdbtn333,102,-1
18179,success,102,999
18180,poiuy321,102,999
18181,kja8147,102,999
18182,twmark,102,999
18183,haryan96,102,999
18184,kjt2604,102,999
18185,pk0369,102,999
18186,azqazq195,102,8
18187,ljg7123,102,6
18188,bum1996,102,11
18189,ehkkorea,102,999
18190,jane0013,102,999
18191,kckyoung2,102,7
18192,sook,102,999
18193,qkrguscjd2,102,9
18194,devdorri,102,999
18195,rkrk0285,102,4
18196,ydh9517,102,8
18197,casdfghjke,102,999
18198,doyun04180,102,999
18199,totwjfakd,102,999
18200,els0212,102,9
18201,hyugi012,102,11
18202,ssssumin,102,8
18203,elisa0511,102,999
18204,ahnzard0404,102,999
18205,broduck,102,999
18206,haenamlo,102,9
18207,1993choo,102,999
18208,sawool,102,999
18209,tjdwlslrj,102,9
18210,a4382432,102,999
18211,tonypark95,102,8
18212,nou0bkjnid,102,999
18213,sincerelyeloise,102,999
18214,betaf1sh,102,9
18215,insertend23,102,999
18216,treach639,102,999
18217,t90378038,102,999
18218,koosun,102,999
18219,newbie22,102,999
18220,qufvkdlej,102,999
18221,chungha,102,999
18222,loftyws91,102,999
18223,at96,102,9
18224,201232009,102,999
18225,mecatos95d,102,999
18226,kbin6961,102,11
18227,rlath4,102,12
18228,haru8986,102,12
18229,yaya04,102,999
18230,qnfkdbs0222,102,11
18231,jay5877,102,999
18232,larcane,102,999
18233,happilee12,102,999
18234,skagus123,102,999
18235,zero9231,102,999
18236,chaht01,102,999
18237,rkdaudejr,102,9
18238,regoalex,102,999
18239,magenta,102,11
18240,ansgml9884,102,999
18241,tiger980424,102,7
18242,wastenottears,102,999
18243,aotmc11,102,7
18244,kyooong_il,102,9
18245,oh20020409,102,999
18246,yoonjae,102,999
18247,bbtan,102,999
18248,mjk4993,102,9
18249,kell0g2,102,999
18250,koko1198,102,999
18251,el92,102,999
18252,pjs8927,102,999
18253,again4you,102,999
18254,bhj2020107161,102,2
18255,jerry9803,102,10
18256,eastnine90,102,999
18257,redgem92,102,999
18258,4z7l,102,13
18259,tpdus1571,102,999
18260,area1211,102,999
18261,rokmt1134,102,999
18262,scv0128,102,999
18263,cutz,102,4
18264,iteyh812,102,9
18265,june020615,102,999
18266,songoku37,102,999
18267,wodlf1212,102,999
18268,aphopis,102,999
18269,byunghoonpark,102,999
18270,alexanderboykin,102,11
18271,twkim97,102,999
18272,dbdbdep,102,8
18273,jbl9595,102,999
18274,moo_nhe,102,999
18275,jsm21star,102,999
18276,kan02134,102,999
18277,pys5573,102,6
18278,lyjl1006,102,8
18279,ldgeao99,102,999
18280,onlyxxone,102,11
18281,atoz88,102,999
18282,hjlee0235,102,999
18283,gooweon,102,10
18284,jsb12302,102,7
18285,dltkdwls96,102,999
18286,dogand369,102,10
18287,jinaru,102,999
18288,seyoung755,102,10
18289,hanky1,102,999
18290,jjiy01,102,999
18291,dbsgkdudchlr,102,10
18292,sunnight9507,102,11
18293,hopenc13,102,999
18294,sungmin239,102,999
18295,soar0706,102,999
18296,kim2727,102,999
18297,tnals,102,999
18298,ghdgnlgid,102,999
18299,kyscs30,102,999
18300,zzt,102,999
18301,lkgsns,102,999
18302,blackshooter,102,12
18303,pmhbs0726,102,999
18304,rudtnekt,102,999
18305,qmdlrbwls,102,999
18306,jwparkcs,102,999
18307,kang_c,101,999
18308,tlsdbf1219,101,999
18309,imdav0728,101,999
18310,seonghun7304,101,10
18311,eunchae9999,101,11
18312,wl7788,101,7
18313,situodys,101,9
18314,clearmind,101,13
18315,ggohee0410,101,10
18316,jooin2000,101,8
18317,ws0426,101,999
18318,shchoi0313,101,10
18319,kangz12345,101,999
18320,parkray3,101,999
18321,chammal97,101,6
18322,zzulu,101,9
18323,true_edu,101,999
18324,keinz,101,999
18325,easttwave,101,8
18326,justbecoz,101,7
18327,swpro1004,101,999
18328,kkjj3,101,999
18329,jkt1680,101,999
18330,uplus1982,101,999
18331,kkh44711,101,999
18332,imjunseok0407,101,999
18333,iuscaler,101,999
18334,handh8024,101,999
18335,minzoa,101,7
18336,hong9802,101,999
18337,jhchoi09,101,8
18338,ssji1116,101,7
18339,carolfgfg,101,999
18340,hhosu107,101,999
18341,mblizzard,101,999
18342,adgj1357,101,3
18343,suminnnnnnn,101,4
18344,wkdtndnjs,101,9
18345,kyle0727,101,999
18346,tidusqoop,101,999
18347,yoonkey,101,999
18348,xrabcde,101,11
18349,youngwon653,101,12
18350,7080ksh,101,999
18351,clxk712,101,7
18352,qkduqh,101,999
18353,rekamilito,101,999
18354,tlagmltjq10,101,999
18355,donna1030,101,999
18356,c1soju96,101,999
18357,s1h4j0,101,999
18358,dh4425,101,999
18359,sj3mo,101,999
18360,arock1998,101,999
18361,otk1090,101,10
18362,dbalsdn92,101,999
18363,sean6743,101,999
18364,dkstjwls,101,0
18365,hsh04060,101,999
18366,jaehyeon96,101,11
18367,npole0103,101,9
18368,quietgong,101,999
18369,archslave,101,999
18370,jihong1117,101,999
18371,phsphlb,101,999
18372,vita0927,101,9
18373,chorome,101,12
18374,codestudy4022,101,6
18375,jbin7129,101,2
18376,jowoojun,101,9
18377,azsxdc12705,101,9
18378,gogoooma,101,999
18379,muz_12,101,999
18380,chk1161,101,999
18381,doublehoon,101,999
18382,wotnek2,101,999
18383,s1c5000,101,9
18384,olleh_joo,101,999
18385,rbals980,101,6
18386,gns1711,101,1
18387,skhwan11,101,999
18388,tjq2702,101,999
18389,rlwls1102,101,11
18390,jk3472,101,8
18391,shiwoo0801,101,8
18392,dldmswp3,101,9
18393,skh8485,101,999
18394,seg615,101,999
18395,eunce97,101,999
18396,pppsujin,101,999
18397,blac2013,101,0
18398,jjh1731,101,999
18399,adonis167,101,999
18400,kuongee,101,999
18401,mylee553,101,7
18402,myworld,101,8
18403,ppoppy8080,101,999
18404,yoonoh123,101,10
18405,kass1693,101,7
18406,dreamfinder2019,101,12
18407,hokkk01,101,999
18408,8615237629,101,999
18409,ianpark318,101,9
18410,shakramon,101,9
18411,cyi1207,101,11
18412,dnjsqo5,101,11
18413,utuu,101,999
18414,hkion159,101,9
18415,bluehyena123,101,10
18416,kkk26hy,101,3
18417,cocoball_v,101,11
18418,jewook3617,101,999
18419,lgun202,101,999
18420,jackie032,101,10
18421,precilla,101,999
18422,dla280,101,6
18423,gryb809,101,6
18424,williambae1,101,999
18425,kjh0114,101,999
18426,starman3ch,101,999
18427,eddyban,101,999
18428,poytok,101,6
18429,restark,101,999
18430,wj6349,101,9
18431,yh931215,101,999
18432,km04278,101,999
18433,cndals547,101,12
18434,endbendb4303,101,999
18435,hch6111,101,9
18436,rlarodtl,101,999
18437,bonopi07,101,999
18438,ds4132,101,999
18439,gkstmdwl9493,101,999
18440,pond1029,101,10
18441,chotaesoo,101,999
18442,skgusdn0403,101,999
18443,sumin416,101,9
